+---------+------------------------------------+---------------------+
| section | audit_name                         | audited_at          |
+---------+------------------------------------+---------------------+
| audit   | 12_sympathetic_level_gate_recovery | 2026-05-24 15:33:26 |
+---------+------------------------------------+---------------------+
+------------------------------------------+
| sympathetic_items_with_level_gates_after |
+------------------------------------------+
|                                        0 |
+------------------------------------------+
+--------+-------------------------------------------------+------------+-----------------------------+-----------+------------+------------+--------------------+-----------+------------+-------------+---------------------------------------+------------+-------------+----------+----------+---------+---------+
| id     | Name                                            | proceffect | proc_spell_name             | proclevel | proclevel2 | worneffect | worn_spell_name    | wornlevel | wornlevel2 | focuseffect | focus_spell_name                      | focuslevel | focuslevel2 | reqlevel | reclevel | classes | slots   |
|  90493 | Hammer of Reverence III                         |      40062 | Reverent Strike III         |         0 |          0 |         -1 | NULL               |         0 |          0 |       33364 | Sympathetic Healing Burst XIV         |          0 |           0 |       88 |        0 |       2 |    8192 |
|  90865 | Heroic Golem Heart                              |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       21553 | Sympathetic Fire VII                  |          0 |           0 |       85 |        0 |   65535 |    8192 |
|  90866 | Heroic Gem of the Leviathan                     |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       21618 | Sympathetic Alleviation VII           |          0 |           0 |       85 |        0 |   65535 |    8192 |
|  93855 | Heroic Darkdreamer's Rod                        |      23793 | Strike of Disease IV        |         0 |          0 |         -1 | NULL               |         0 |          0 |       24461 | Sympathetic Alleviating Burst II      |          0 |           0 |       80 |       85 |   15360 |    8192 |
|  93856 | Heroic Scarlet Rod                              |      23791 | Strike of Disease II        |         0 |          0 |         -1 | NULL               |         0 |          0 |       20249 | Sympathetic Hand of Soothing V        |          0 |           0 |       80 |       85 |     546 |    8192 |
|  93898 | Castus                                          |      24338 | Remote Healing Surge IX     |         0 |          0 |         -1 | NULL               |         0 |          0 |       33416 | Sympathetic Invigorating Burst VI     |          0 |           0 |      100 |        0 |     546 |    8192 |
|  93899 | Peremo                                          |      23818 | Force of Corruption IX      |         0 |          0 |         -1 | NULL               |         0 |          0 |       24466 | Sympathetic Alleviating Burst VII     |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  93902 | Bruma                                           |      33239 | Burst of Ice XII            |         0 |          0 |         -1 | NULL               |         0 |          0 |       33337 | Sympathetic Burst of Ice XII          |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  94405 | Deadstone Chunk                                 |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       24428 | Sympathetic Vampiric Strike VIII      |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  94406 | Bladesinger's Heart                             |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       24441 | Sympathetic Healing Burst VIII        |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  94407 | Sigil of the Dark Soul                          |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       38613 | Sympathetic Remote Healing Surge VIII |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  94408 | Cadaverous Hunk of Infected Flesh               |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       24532 | Sympathetic Pulse of Disease VIII     |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  94426 | Royal Bixie Scepter                             |      24337 | Remote Healing Surge VIII   |         0 |          0 |         -1 | NULL               |         0 |          0 |       33416 | Sympathetic Invigorating Burst VI     |          0 |           0 |      100 |        0 |     546 |    8192 |
|  94427 | Ethereal Scepter                                |      38847 | Hand of Holy Vengeance VII  |         0 |          0 |         -1 | NULL               |         0 |          0 |       38613 | Sympathetic Remote Healing Surge VIII |          0 |           0 |      100 |        0 |     546 |    8192 |
|  94428 | Emerald-Encrusted Club                          |      23817 | Force of Corruption VIII    |         0 |          0 |         -1 | NULL               |         0 |          0 |       24465 | Sympathetic Alleviating Burst VI      |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  94433 | Guardsman's Battle Club                         |      38847 | Hand of Holy Vengeance VII  |         0 |          0 |         -1 | NULL               |         0 |          0 |       33326 | Sympathetic Force of Magic XI         |          0 |           0 |      100 |        0 |     546 |    8192 |
|  94434 | Plundered Sceptre of the Court                  |      33248 | Strike of Disease XI        |         0 |          0 |         -1 | NULL               |         0 |          0 |       33346 | Sympathetic Strike of Disease XI      |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  94801 | Mace of Dire Straits                            |      24338 | Remote Healing Surge IX     |         0 |          0 |         -1 | NULL               |         0 |          0 |       33416 | Sympathetic Invigorating Burst VI     |          0 |           0 |      100 |        0 |     546 |    8192 |
|  94802 | Holy Rod of the Xulous                          |      38848 | Hand of Holy Vengeance VIII |         0 |          0 |         -1 | NULL               |         0 |          0 |       38614 | Sympathetic Remote Healing Surge IX   |          0 |           0 |      100 |        0 |     546 |    8192 |
|  94803 | Royal Scepter of Thex                           |      23818 | Force of Corruption IX      |         0 |          0 |         -1 | NULL               |         0 |          0 |       24466 | Sympathetic Alleviating Burst VII     |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  94808 | Soulsavior's Blued Steelforce Crusher           |      38848 | Hand of Holy Vengeance VIII |         0 |          0 |         -1 | NULL               |         0 |          0 |       33327 | Sympathetic Force of Magic XII        |          0 |           0 |      100 |        0 |     546 |    8192 |
|  94809 | Wand of Wanton Disease                          |      33249 | Strike of Disease XII       |         0 |          0 |         -1 | NULL               |         0 |          0 |       33347 | Sympathetic Strike of Disease XII     |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  94937 | Fine Silk Sash                                  |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       24417 | Sympathetic Force of Corruption X     |          0 |           0 |      100 |        0 |   15360 | 1048576 |
|  98605 | Token of Rot                                    |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       24429 | Sympathetic Vampiric Strike IX        |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  98606 | Charred Heart                                   |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       38614 | Sympathetic Remote Healing Surge IX   |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  98607 | Exotic Gem                                      |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       24403 | Sympathetic Strike of Disease IX      |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  98608 | Elegant Gem                                     |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       24548 | Sympathetic Surge of Corruption IX    |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  98626 | Scepter of the Fire Priest                      |      24565 | Alleviating Burst VI        |         0 |          0 |         -1 | NULL               |         0 |          0 |       33416 | Sympathetic Invigorating Burst VI     |          0 |           0 |      100 |        0 |     546 |    8192 |
|  98627 | Flame Keeper's Enforcer                         |      38848 | Hand of Holy Vengeance VIII |         0 |          0 |         -1 | NULL               |         0 |          0 |       24403 | Sympathetic Strike of Disease IX      |          0 |           0 |      100 |        0 |     546 |    8192 |
|  98628 | Ritual Blade of Heretics                        |      23818 | Force of Corruption IX      |         0 |          0 |         -1 | NULL               |         0 |          0 |       24465 | Sympathetic Alleviating Burst VI      |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  98633 | Sledge of Sagacity                              |      38848 | Hand of Holy Vengeance VIII |         0 |          0 |         -1 | NULL               |         0 |          0 |       33337 | Sympathetic Burst of Ice XII          |          0 |           0 |      100 |        0 |     546 |    8192 |
|  98634 | Firemage's Staff                                |      33234 | Strike of Flames XII        |         0 |          0 |         -1 | NULL               |         0 |          0 |       33332 | Sympathetic Strike of Flames XII      |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  98856 | Oathbound Hammer                                |      39660 | Oathbound                   |         0 |          0 |         -1 | NULL               |         0 |          0 |       24349 | Sympathetic Force of Magic VII        |          0 |           0 |      100 |        0 |   32255 |   24576 |
|  98857 | Sword of the Sanative                           |      39661 | Soothing Wave               |         0 |          0 |         -1 | NULL               |         0 |          0 |       38612 | Sympathetic Remote Healing Surge VII  |          0 |           0 |      100 |        0 |     413 |   24576 |
|  99001 | Heartflame, Guide of the Sol`Dal                |      24566 | Alleviating Burst VII       |         0 |          0 |         -1 | NULL               |         0 |          0 |       33417 | Sympathetic Invigorating Burst VII    |          0 |           0 |      100 |        0 |     546 |    8192 |
|  99002 | Royal Adjudicator's Order Keeper                |      38849 | Hand of Holy Vengeance IX   |         0 |          0 |         -1 | NULL               |         0 |          0 |       24404 | Sympathetic Strike of Disease X       |          0 |           0 |      100 |        0 |     546 |    8192 |
|  99003 | Brilliant Sorcerer's Anelace                    |      23819 | Force of Corruption X       |         0 |          0 |         -1 | NULL               |         0 |          0 |       24466 | Sympathetic Alleviating Burst VII     |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  99008 | Decorative Ecclesiastical Skullcrusher          |      38849 | Hand of Holy Vengeance IX   |         0 |          0 |         -1 | NULL               |         0 |          0 |       33338 | Sympathetic Burst of Ice XIII         |          0 |           0 |      100 |        0 |     546 |    8192 |
|  99009 | Staff of the First Light                        |      33235 | Strike of Flames XIII       |         0 |          0 |         -1 | NULL               |         0 |          0 |       33333 | Sympathetic Strike of Flames XIII     |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  99137 | Gilded Hammer of Ro's Light                     |      39663 | Ember Blast                 |         0 |          0 |         -1 | NULL               |         0 |          0 |       24365 | Sympathetic Strike of Flames X        |          0 |           0 |      100 |        0 |   65151 |    8192 |
| 102695 | Shield of the Dark Waters                       |      23899 | Healing Burst X             |         0 |          0 |         -1 | NULL               |         0 |          0 |       33358 | Sympathetic Vampiric Strike XIII      |          0 |           0 |      101 |      105 |   16861 |   16384 |
| 109243 | Thornscrape Barb                                |      23730 | Strike of Flames I          |         0 |          0 |         -1 | NULL               |         0 |          0 |       24358 | Sympathetic Strike of Flames III      |          0 |           0 |       80 |       85 |   15360 |    8192 |
| 109274 | Greken Goldstone                                |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       21552 | Sympathetic Fire VI                   |          0 |           0 |       80 |       85 |   15906 |   24576 |
| 109275 | Perfect Chillsphere                             |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       21557 | Sympathetic Frost VI                  |          0 |           0 |       80 |       85 |   15906 |   24576 |
| 109276 | Mithril Guardian Shard                          |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       21562 | Sympathetic Lightning VI              |          0 |           0 |       80 |       85 |   15906 |   24576 |
| 109315 | Distinguished Sunstrike Mace                    |       8413 | Hand of Holy Vengeance IV   |         0 |          0 |         -1 | NULL               |         0 |          0 |       21601 | Sympathetic Soothing V                |          0 |           0 |       80 |       85 |       2 |    8192 |
| 109316 | Brilliant Sunstrike Mace                        |       8414 | Hand of Holy Vengeance V    |         0 |          0 |         -1 | NULL               |         0 |          0 |       21602 | Sympathetic Soothing VI               |          0 |           0 |       80 |       85 |       2 |    8192 |
| 109318 | Renowned Sunstrike Mace                         |       8414 | Hand of Holy Vengeance V    |         0 |          0 |         -1 | NULL               |         0 |          0 |       21602 | Sympathetic Soothing VI               |          0 |           0 |       80 |       85 |       2 |    8192 |
| 109319 | Immortal Sunstrike Mace                         |       8414 | Hand of Holy Vengeance V    |         0 |          0 |         -1 | NULL               |         0 |          0 |       21603 | Sympathetic Soothing VII              |          0 |           0 |       80 |       85 |       2 |    8192 |
| 109325 | Chilly Sword of Glacial Power                   |      23929 | Soothing Strike X           |         0 |          0 |         -1 | NULL               |         0 |          0 |       21606 | Sympathetic Calming V                 |          0 |           0 |       80 |       85 |       8 |   24576 |
| 109326 | Frigid Sword of Glacial Power                   |      23929 | Soothing Strike X           |         0 |          0 |         -1 | NULL               |         0 |          0 |       21607 | Sympathetic Calming VI                |          0 |           0 |       80 |       85 |       8 |   24576 |
| 109327 | Freezing Sword of Glacial Power                 |      23929 | Soothing Strike X           |         0 |          0 |         -1 | NULL               |         0 |          0 |       21607 | Sympathetic Calming VI                |          0 |           0 |       80 |       85 |       8 |   24576 |
| 109328 | Frozen Sword of Glacial Power                   |      23930 | Calming Strike I            |         0 |          0 |         -1 | NULL               |         0 |          0 |       21607 | Sympathetic Calming VI                |          0 |           0 |       80 |       85 |       8 |   24576 |
| 109329 | Arctic Sword of Glacial Power                   |      23930 | Calming Strike I            |         0 |          0 |         -1 | NULL               |         0 |          0 |       21608 | Sympathetic Calming VII               |          0 |           0 |       80 |       85 |       8 |   24576 |
| 109330 | Malicious Sword of Screaming Souls              |      23850 | Vampiric Strike I           |         0 |          0 |         -1 | NULL               |         0 |          0 |       21602 | Sympathetic Soothing VI               |          0 |           0 |       80 |       85 |      16 |    8192 |
| 109331 | Loathsome Sword of Screaming Souls              |      23851 | Vampiric Strike II          |         0 |          0 |         -1 | NULL               |         0 |          0 |       21603 | Sympathetic Soothing VII              |          0 |           0 |       80 |       85 |      16 |    8192 |
| 109332 | Corrupt Sword of Screaming Souls                |      23851 | Vampiric Strike II          |         0 |          0 |         -1 | NULL               |         0 |          0 |       21603 | Sympathetic Soothing VII              |          0 |           0 |       80 |       85 |      16 |    8192 |
| 109333 | Wicked Sword of Screaming Souls                 |      23851 | Vampiric Strike II          |         0 |          0 |         -1 | NULL               |         0 |          0 |       21603 | Sympathetic Soothing VII              |          0 |           0 |       80 |       85 |      16 |    8192 |
| 109334 | Vile Sword of Screaming Souls                   |      23852 | Vampiric Strike III         |         0 |          0 |         -1 | NULL               |         0 |          0 |       21604 | Sympathetic Soothing VIII             |          0 |           0 |       80 |       85 |      16 |    8192 |
| 109355 | Fate-Touched Spear of the Mystic                |      23772 | Strike of Venom III         |         0 |          0 |         -1 | NULL               |         0 |          0 |       21616 | Sympathetic Alleviation V             |          0 |           0 |       80 |       85 |     512 |    8192 |
| 109356 | Fate-Touched Spear of the Luminary              |      23772 | Strike of Venom III         |         0 |          0 |         -1 | NULL               |         0 |          0 |       21616 | Sympathetic Alleviation V             |          0 |           0 |       80 |       85 |     512 |    8192 |
| 109357 | Fate-Touched Spear of the Oracle                |      23772 | Strike of Venom III         |         0 |          0 |         -1 | NULL               |         0 |          0 |       21616 | Sympathetic Alleviation V             |          0 |           0 |       80 |       85 |     512 |    8192 |
| 109358 | Fate-Touched Spear of the Prophet               |      23773 | Strike of Venom IV          |         0 |          0 |         -1 | NULL               |         0 |          0 |       21616 | Sympathetic Alleviation V             |          0 |           0 |       80 |       85 |     512 |    8192 |
| 109359 | Fate-Touched Spear of the Spiritwalker          |      23773 | Strike of Venom IV          |         0 |          0 |         -1 | NULL               |         0 |          0 |       21617 | Sympathetic Alleviation VI            |          0 |           0 |       80 |       85 |     512 |    8192 |
| 109360 | Heretic's Blade of Aphotic Rites                |      23853 | Vampiric Strike IV          |         0 |          0 |         -1 | NULL               |         0 |          0 |       21571 | Sympathetic Disease V                 |          0 |           0 |       80 |       85 |    1024 |    8192 |
| 109361 | Defiler's Blade of Aphotic Rites                |      23853 | Vampiric Strike IV          |         0 |          0 |         -1 | NULL               |         0 |          0 |       21572 | Sympathetic Disease VI                |          0 |           0 |       80 |       85 |    1024 |    8192 |
| 109362 | Warlock's Blade of Aphotic Rites                |      23853 | Vampiric Strike IV          |         0 |          0 |         -1 | NULL               |         0 |          0 |       21572 | Sympathetic Disease VI                |          0 |           0 |       80 |       85 |    1024 |    8192 |
